UF,Tipo Crime,Mês,2015,2016,2017,2018,2019,2020,2021
Santa Catarina,Tentativa de homicídio,agosto,144,102,120,98,97,114,112
Santa Catarina,Tentativa de homicídio,dezembro,132,123,127,140,143,112,133
Santa Catarina,Tentativa de homicídio,fevereiro,123,113,148,116,71,170,135
Santa Catarina,Tentativa de homicídio,janeiro,145,128,162,138,104,146,124
Santa Catarina,Tentativa de homicídio,julho,100,122,107,92,115,101,109
Santa Catarina,Tentativa de homicídio,junho,114,102,109,103,104,118,100
Santa Catarina,Tentativa de homicídio,maio,122,108,114,116,127,109,137
Santa Catarina,Tentativa de homicídio,março,106,141,130,111,76,156,124
Santa Catarina,Tentativa de homicídio,novembro,122,127,130,91,156,141,118
Santa Catarina,Tentativa de homicídio,outubro,120,130,133,91,146,128,118
Santa Catarina,Tentativa de homicídio,setembro,103,125,117,139,121,128,110
Sergipe,Estupro,abril,38,61,44,37,49,39,58
Sergipe,Estupro,agosto,33,54,56,59,72,42,12
Sergipe,Estupro,dezembro,41,39,44,38,60,43,16
Sergipe,Estupro,fevereiro,39,41,53,39,60,43,37
Sergipe,Estupro,janeiro,28,62,40,60,56,52,54
Sergipe,Estupro,julho,34,48,44,59,53,33,13
Sergipe,Estupro,junho,28,58,49,41,51,25,56
Sergipe,Estupro,maio,41,34,37,50,71,29,55
Sergipe,Estupro,março,43,41,47,51,55,48,52
Sergipe,Estupro,novembro,45,26,38,46,66,59,11
Sergipe,Estupro,outubro,41,37,55,55,16,61,17
Sergipe,Estupro,setembro,37,43,61,53,23,53,10
Sergipe,Furto de veículo,abril,45,68,66,65,72,42,38
Sergipe,Furto de veículo,agosto,61,76,75,52,82,61,57
Sergipe,Furto de veículo,dezembro,68,86,47,36,77,63,46
Sergipe,Furto de veículo,fevereiro,50,85,76,75,60,81,47
Sergipe,Furto de veículo,janeiro,58,83,97,75,49,124,55
Sergipe,Furto de veículo,julho,69,95,72,70,53,71,57
Sergipe,Furto de veículo,junho,59,80,91,63,70,44,51
Sergipe,Furto de veículo,maio,45,86,89,75,51,39,43
Sergipe,Furto de veículo,março,52,76,67,69,83,80,44
Sergipe,Furto de veículo,novembro,49,90,74,58,87,67,42
Sergipe,Furto de veículo,outubro,42,104,67,73,90,50,62
Sergipe,Furto de veículo,setembro,55,98,65,65,194,66,64
Sergipe,Homicídio doloso,abril,93,97,100,95,50,94,42
Sergipe,Homicídio doloso,agosto,93,104,90,72,56,44,31
Sergipe,Homicídio doloso,dezembro,110,105,109,70,71,55,50
Sergipe,Homicídio doloso,fevereiro,106,115,95,90,61,69,55
Sergipe,Homicídio doloso,janeiro,114,117,93,102,73,79,49
Sergipe,Homicídio doloso,julho,79,111,86,65,53,69,37
Sergipe,Homicídio doloso,junho,84,108,88,76,61,53,44
Sergipe,Homicídio doloso,maio,114,74,83,79,71,50,55
Sergipe,Homicídio doloso,março,109,111,85,110,69,71,59
Sergipe,Homicídio doloso,novembro,119,103,108,66,90,63,44
Sergipe,Homicídio doloso,outubro,98,136,98,66,57,61,55
Sergipe,Homicídio doloso,setembro,77,125,86,55,66,53,37
Sergipe,Lesão corporal seguida de morte,abril,0,0,0,1,0,0,0
Sergipe,Lesão corporal seguida de morte,agosto,0,0,0,0,0,1,1
Sergipe,Lesão corporal seguida de morte,dezembro,0,0,0,2,0,0,1
Sergipe,Lesão corporal seguida de morte,fevereiro,0,0,3,0,1,0,2
Sergipe,Lesão corporal seguida de morte,janeiro,0,0,1,1,1,0,2
Sergipe,Lesão corporal seguida de morte,julho,0,0,0,0,1,0,0
Sergipe,Lesão corporal seguida de morte,junho,0,0,1,1,0,0,0
Sergipe,Lesão corporal seguida de morte,maio,0,1,0,0,0,0,0
Sergipe,Lesão corporal seguida de morte,março,0,0,0,0,0,0,0
Sergipe,Lesão corporal seguida de morte,novembro,0,0,0,1,0,1,0
Sergipe,Lesão corporal seguida de morte,outubro,0,0,0,0,0,0,0
Sergipe,Lesão corporal seguida de morte,setembro,0,0,0,0,1,0,0
Sergipe,Roubo a instituição financeira,abril,1,1,0,0,1,0,0
Sergipe,Roubo a instituição financeira,agosto,2,0,0,0,1,0,0
Sergipe,Roubo a instituição financeira,dezembro,1,0,0,0,0,0,0
Sergipe,Roubo a instituição financeira,fevereiro,0,0,0,0,1,2,0
Sergipe,Roubo a instituição financeira,janeiro,5,2,1,0,0,0,0
Sergipe,Roubo a instituição financeira,julho,2,0,1,0,0,0,0
Sergipe,Roubo a instituição financeira,junho,2,0,1,0,1,0,0
Sergipe,Roubo a instituição financeira,maio,3,0,0,0,2,0,0
Sergipe,Roubo a instituição financeira,março,2,2,1,0,1,0,0
Sergipe,Roubo a instituição financeira,novembro,7,0,3,0,0,0,0
Sergipe,Roubo a instituição financeira,outubro,1,0,0,0,0,0,0
Sergipe,Roubo a instituição financeira,setembro,4,0,1,0,0,0,0
Sergipe,Roubo de carga,abril,2,4,2,0,1,0,0
Sergipe,Roubo de carga,agosto,6,4,2,0,0,0,0
Sergipe,Roubo de carga,dezembro,4,0,0,0,0,0,0
Sergipe,Roubo de carga,fevereiro,6,6,4,0,0,0,0
Sergipe,Roubo de carga,janeiro,5,3,0,0,1,0,0
Sergipe,Roubo de carga,julho,7,0,0,0,3,0,0
Sergipe,Roubo de carga,junho,0,1,1,0,0,0,0
Sergipe,Roubo de carga,maio,4,9,2,0,1,0,0
Sergipe,Roubo de carga,março,7,4,1,0,0,0,0
Sergipe,Roubo de carga,novembro,2,4,0,0,0,0,0
Sergipe,Roubo de carga,outubro,6,3,2,1,1,0,0
Sergipe,Roubo de carga,setembro,2,3,1,0,0,0,0
Sergipe,Roubo de veículo,abril,114,182,214,285,163,224,206
Sergipe,Roubo de veículo,agosto,138,226,221,201,126,182,199
Sergipe,Roubo de veículo,dezembro,192,229,259,155,229,204,223
Sergipe,Roubo de veículo,fevereiro,132,175,214,267,171,265,165
Sergipe,Roubo de veículo,janeiro,191,185,264,224,223,297,206
Sergipe,Roubo de veículo,julho,140,226,223,219,124,220,219
Sergipe,Roubo de veículo,junho,104,240,209,187,126,158,216
Sergipe,Roubo de veículo,maio,144,245,218,201,155,156,209
Sergipe,Roubo de veículo,março,100,163,221,263,167,292,233
Sergipe,Roubo de veículo,novembro,158,245,252,222,238,147,208
Sergipe,Roubo de veículo,outubro,163,282,277,229,183,200,169
Sergipe,Roubo de veículo,setembro,152,279,243,186,189,179,159
Sergipe,Roubo seguido de morte (latrocínio),abril,3,2,1,3,0,5,0
Sergipe,Roubo seguido de morte (latrocínio),agosto,2,1,3,1,1,3,2
Sergipe,Roubo seguido de morte (latrocínio),dezembro,5,2,7,2,2,1,2
Sergipe,Roubo seguido de morte (latrocínio),fevereiro,5,8,5,4,3,0,0
Sergipe,Roubo seguido de morte (latrocínio),janeiro,8,8,12,1,4,4,1
Sergipe,Roubo seguido de morte (latrocínio),julho,2,6,2,0,1,2,1
Sergipe,Roubo seguido de morte (latrocínio),junho,7,2,4,3,2,2,3
Sergipe,Roubo seguido de morte (latrocínio),maio,3,7,2,6,4,2,2
Sergipe,Roubo seguido de morte (latrocínio),março,2,5,6,1,1,3,0
Sergipe,Roubo seguido de morte (latrocínio),novembro,4,2,3,3,4,4,2
Sergipe,Roubo seguido de morte (latrocínio),outubro,4,5,8,5,4,2,2
Sergipe,Roubo seguido de morte (latrocínio),setembro,2,1,6,3,1,0,1
Sergipe,Tentativa de homicídio,abril,45,41,40,47,50,46,48
Sergipe,Tentativa de homicídio,agosto,28,43,31,39,50,35,57
Sergipe,Tentativa de homicídio,dezembro,32,42,34,45,58,47,56
Sergipe,Tentativa de homicídio,fevereiro,27,39,41,61,44,72,38
Sergipe,Tentativa de homicídio,janeiro,49,52,52,42,45,41,53
Sergipe,Tentativa de homicídio,julho,29,35,47,40,38,36,58
Sergipe,Tentativa de homicídio,junho,37,38,41,46,41,37,72
Sergipe,Tentativa de homicídio,maio,51,53,43,33,50,37,39
Sergipe,Tentativa de homicídio,março,53,37,51,60,45,56,45
Sergipe,Tentativa de homicídio,novembro,40,50,48,45,52,53,41
Sergipe,Tentativa de homicídio,outubro,29,44,43,39,67,61,49
Sergipe,Tentativa de homicídio,setembro,33,52,42,55,45,33,38
São Paulo,Estupro,abril,742,760,875,957,258,661,915
São Paulo,Estupro,agosto,766,976,934,1048,1051,953,998
São Paulo,Estupro,dezembro,723,797,896,925,916,994,945
São Paulo,Estupro,fevereiro,722,783,794,999,946,885,983
São Paulo,Estupro,janeiro,828,790,895,1034,1071,1066,1095
São Paulo,Estupro,julho,739,728,884,858,850,921,897
São Paulo,Estupro,junho,681,811,795,897,820,837,840
São Paulo,Estupro,maio,687,683,943,1036,1078,669,889
São Paulo,Estupro,março,872,909,978,1185,1027,953,1035
São Paulo,Estupro,novembro,822,914,1051,922,1090,1052,1110
São Paulo,Estupro,outubro,859,951,1094,1142,1306,994,979
São Paulo,Estupro,setembro,824,953,950,946,1201,1038,1076
São Paulo,Furto de veículo,abril,9397,9292,8741,8436,7782,3946,5982
São Paulo,Furto de veículo,agosto,9152,9572,9033,8275,1361,5097,7078
São Paulo,Furto de veículo,dezembro,8043,7911,7510,6761,6458,5373,6692
São Paulo,Furto de veículo,fevereiro,8966,9067,8272,8057,7232,6610,6232
São Paulo,Furto de veículo,janeiro,9563,8955,8465,8274,7274,7427,5749
São Paulo,Furto de veículo,julho,9313,9448,8468,8168,7868,5617,6827
São Paulo,Furto de veículo,junho,8598,9750,8227,7965,7333,4801,6328
São Paulo,Furto de veículo,maio,9149,9518,9411,8140,8052,4525,6470
São Paulo,Furto de veículo,março,10518,9787,9872,8787,7669,5792,6301
São Paulo,Furto de veículo,novembro,9576,9101,9099,8338,7642,5914,7396
São Paulo,Furto de veículo,outubro,9394,9083,9069,8558,8083,5442,7631
São Paulo,Furto de veículo,setembro,9021,9448,8662,7894,7345,5180,6984
São Paulo,Homicídio doloso,abril,328,333,284,252,255,264,215
São Paulo,Homicídio doloso,agosto,324,282,242,224,203,213,225
São Paulo,Homicídio doloso,dezembro,342,336,329,274,294,279,206
São Paulo,Homicídio doloso,fevereiro,330,287,296,237,212,210,227
São Paulo,Homicídio doloso,janeiro,373,294,281,262,270,263,284
São Paulo,Homicídio doloso,julho,275,290,269,245,186,217,199
São Paulo,Homicídio doloso,junho,264,233,242,238,212,211,204
São Paulo,Homicídio doloso,maio,292,272,258,239,214,226,255
São Paulo,Homicídio doloso,março,347,309,301,267,231,286,237
São Paulo,Homicídio doloso,novembro,301,261,284,240,246,243,212
São Paulo,Homicídio doloso,outubro,304,341,242,251,253,243,221
São Paulo,Homicídio doloso,setembro,278,283,266,220,202,238,226
São Paulo,Lesão corporal seguida de morte,abril,0,0,0,6,10,7,6
São Paulo,Lesão corporal seguida de morte,agosto,0,0,3,1,7,11,5
São Paulo,Lesão corporal seguida de morte,dezembro,0,4,6,6,11,7,4
São Paulo,Lesão corporal seguida de morte,fevereiro,0,0,2,6,6,18,3
São Paulo,Lesão corporal seguida de morte,janeiro,0,0,2,8,10,13,6
São Paulo,Lesão corporal seguida de morte,julho,0,0,3,8,5,10,3
São Paulo,Lesão corporal seguida de morte,junho,0,0,4,7,11,9,10
São Paulo,Lesão corporal seguida de morte,maio,0,0,1,4,8,7,8
São Paulo,Lesão corporal seguida de morte,março,0,0,7,8,5,19,10
São Paulo,Lesão corporal seguida de morte,novembro,0,3,8,13,5,5,7
São Paulo,Lesão corporal seguida de morte,outubro,0,3,7,7,13,7,5
São Paulo,Lesão corporal seguida de morte,setembro,0,2,6,6,8,9,9
São Paulo,Roubo a instituição financeira,abril,20,19,9,3,1,1,0
São Paulo,Roubo a instituição financeira,agosto,13,10,8,5,1,3,2
São Paulo,Roubo a instituição financeira,dezembro,10,14,8,3,3,3,3
São Paulo,Roubo a instituição financeira,fevereiro,17,10,11,4,2,6,3
São Paulo,Roubo a instituição financeira,janeiro,17,9,13,4,1,0,1
São Paulo,Roubo a instituição financeira,julho,14,14,6,6,2,1,0
São Paulo,Roubo a instituição financeira,junho,13,4,5,6,4,0,3
São Paulo,Roubo a instituição financeira,maio,11,14,8,9,1,3,1
São Paulo,Roubo a instituição financeira,março,14,9,11,5,2,4,2
São Paulo,Roubo a instituição financeira,novembro,11,14,7,1,2,3,2
São Paulo,Roubo a instituição financeira,outubro,9,9,9,6,1,4,0
São Paulo,Roubo a instituição financeira,setembro,10,11,2,2,1,1,1
São Paulo,Roubo de carga,abril,761,777,784,768,610,410,509
São Paulo,Roubo de carga,agosto,574,917,1011,748,592,418,469
São Paulo,Roubo de carga,dezembro,779,1076,867,715,767,699,677
São Paulo,Roubo de carga,fevereiro,712,643,865,745,587,519,523
São Paulo,Roubo de carga,janeiro,782,698,844,742,610,595,570
São Paulo,Roubo de carga,julho,594,809,853,729,629,449,493
São Paulo,Roubo de carga,junho,584,785,932,777,554,411,493
São Paulo,Roubo de carga,maio,706,684,939,662,568,430,499
São Paulo,Roubo de carga,março,879,811,1053,796,607,580,575
São Paulo,Roubo de carga,novembro,759,975,829,694,646,515,685
São Paulo,Roubo de carga,outubro,709,865,848,713,677,464,568
São Paulo,Roubo de carga,setembro,651,903,759,649,478,428,468
São Paulo,Roubo de veículo,abril,6577,6454,5590,4941,4070,2215,2335
São Paulo,Roubo de veículo,agosto,5701,6370,5465,4687,3554,2149,2693
São Paulo,Roubo de veículo,dezembro,7970,7318,5730,5462,4549,3622,3607
São Paulo,Roubo de veículo,fevereiro,6499,6098,5752,4508,3562,3242,2480
São Paulo,Roubo de veículo,janeiro,7490,6479,5926,4513,3948,3662,2779
São Paulo,Roubo de veículo,julho,5805,6137,5297,4502,3697,2427,2552
São Paulo,Roubo de veículo,junho,5353,6009,5330,4898,3934,1930,2430
São Paulo,Roubo de veículo,maio,6203,6302,5904,5173,4089,1992,2444
São Paulo,Roubo de veículo,março,6867,6619,6374,4790,4045,3181,2560
São Paulo,Roubo de veículo,novembro,7126,6752,5634,5127,3950,2870,3236
São Paulo,Roubo de veículo,outubro,6985,7119,5625,5226,3821,2354,3023
São Paulo,Roubo de veículo,setembro,6083,6292,5337,4528,3294,2249,2902
São Paulo,Roubo seguido de morte (latrocínio),abril,34,28,36,27,16,12,13
São Paulo,Roubo seguido de morte (latrocínio),agosto,29,26,20,23,10,14,14
São Paulo,Roubo seguido de morte (latrocínio),dezembro,28,31,24,19,26,10,12
São Paulo,Roubo seguido de morte (latrocínio),fevereiro,20,24,34,22,12,22,12
São Paulo,Roubo seguido de morte (latrocínio),janeiro,33,27,39,23,17,18,16
São Paulo,Roubo seguido de morte (latrocínio),julho,25,35,32,21,16,14,9
São Paulo,Roubo seguido de morte (latrocínio),junho,29,27,31,23,17,13,13
São Paulo,Roubo seguido de morte (latrocínio),maio,29,31,32,19,15,10,16
São Paulo,Roubo seguido de morte (latrocínio),março,32,26,31,21,9,18,16
São Paulo,Roubo seguido de morte (latrocínio),novembro,26,28,24,23,14,12,12
São Paulo,Roubo seguido de morte (latrocínio),outubro,39,37,20,27,18,21,11
São Paulo,Roubo seguido de morte (latrocínio),setembro,21,32,11,22,21,15,22
São Paulo,Tentativa de homicídio,abril,323,362,340,292,330,242,287
São Paulo,Tentativa de homicídio,agosto,382,326,285,257,240,283,291
São Paulo,Tentativa de homicídio,dezembro,420,333,368,321,300,290,291
São Paulo,Tentativa de homicídio,fevereiro,366,348,326,265,260,273,253
São Paulo,Tentativa de homicídio,janeiro,506,380,335,333,330,318,304
São Paulo,Tentativa de homicídio,julho,324,327,271,268,249,220,244
São Paulo,Tentativa de homicídio,junho,319,288,292,281,270,234,254
São Paulo,Tentativa de homicídio,maio,360,315,317,269,285,235,250
São Paulo,Tentativa de homicídio,março,379,387,341,331,298,281,279
São Paulo,Tentativa de homicídio,novembro,329,344,309,272,269,281,293
São Paulo,Tentativa de homicídio,outubro,387,355,338,307,280,271,271
São Paulo,Tentativa de homicídio,setembro,371,352,291,288,279,272,295
Tocantins,Estupro,abril,31,36,49,68,66,55,42
Tocantins,Estupro,agosto,28,41,73,71,77,66,80
Tocantins,Estupro,dezembro,32,36,50,60,68,57,68
Tocantins,Estupro,fevereiro,19,36,20,50,60,57,50
Tocantins,Estupro,janeiro,22,32,41,32,50,66,72
Tocantins,Estupro,julho,39,25,28,52,82,66,68
Tocantins,Estupro,junho,41,39,51,55,68,54,63
Tocantins,Estupro,maio,38,50,38,81,71,50,56
Tocantins,Estupro,março,15,41,49,63,59,65,58
Tocantins,Estupro,novembro,50,42,53,43,78,71,64
Tocantins,Estupro,outubro,33,33,57,82,28,63,58
Tocantins,Estupro,setembro,32,39,55,70,11,61,81
Tocantins,Furto de veículo,abril,192,117,115,178,126,113,89
Tocantins,Furto de veículo,agosto,113,112,147,163,47,108,116
Tocantins,Furto de veículo,dezembro,156,118,141,169,175,123,135
Tocantins,Furto de veículo,fevereiro,108,130,111,179,98,188,74
Tocantins,Furto de veículo,janeiro,137,146,110,192,165,177,117
Tocantins,Furto de veículo,julho,126,114,114,146,142,78,91
Tocantins,Furto de veículo,junho,131,112,116,148,163,98,78
Tocantins,Furto de veículo,maio,184,102,153,184,160,112,90
Tocantins,Furto de veículo,março,65,139,141,182,137,154,104
Tocantins,Furto de veículo,novembro,136,131,146,180,137,132,106
Tocantins,Furto de veículo,outubro,124,155,132,192,161,102,117
Tocantins,Furto de veículo,setembro,123,123,113,179,58,102,125
Tocantins,Homicídio doloso,abril,36,41,39,27,36,31,25
Tocantins,Homicídio doloso,agosto,26,32,25,31,28,25,28
Tocantins,Homicídio doloso,dezembro,50,31,42,36,38,32,18
Tocantins,Homicídio doloso,fevereiro,17,36,26,25,24,37,25
Tocantins,Homicídio doloso,janeiro,21,36,30,35,23,37,35
Tocantins,Homicídio doloso,julho,26,30,27,31,20,24,34
Tocantins,Homicídio doloso,junho,27,35,21,32,23,29,24
Tocantins,Homicídio doloso,maio,36,41,28,19,27,27,28
Tocantins,Homicídio doloso,março,17,18,28,32,33,42,20
Tocantins,Homicídio doloso,novembro,37,43,24,27,0,36,24
Tocantins,Homicídio doloso,outubro,33,34,28,41,22,37,19
Tocantins,Homicídio doloso,setembro,22,40,19,27,27,24,33
Tocantins,Lesão corporal seguida de morte,abril,0,0,1,0,2,0,0
Tocantins,Lesão corporal seguida de morte,agosto,0,0,0,2,1,0,0
Tocantins,Lesão corporal seguida de morte,dezembro,0,0,0,0,0,1,0
Tocantins,Lesão corporal seguida de morte,fevereiro,1,2,0,1,1,0,0
Tocantins,Lesão corporal seguida de morte,janeiro,0,0,0,0,1,3,0
Tocantins,Lesão corporal seguida de morte,julho,1,0,0,2,0,0,0
Tocantins,Lesão corporal seguida de morte,junho,1,1,1,1,0,1,0
Tocantins,Lesão corporal seguida de morte,maio,2,0,1,0,0,0,0
Tocantins,Lesão corporal seguida de morte,março,0,0,0,0,0,2,1
Tocantins,Lesão corporal seguida de morte,novembro,1,1,0,0,0,1,0
Tocantins,Lesão corporal seguida de morte,outubro,1,1,2,1,2,0,0
Tocantins,Lesão corporal seguida de morte,setembro,0,0,2,0,0,1,0
Tocantins,Roubo a instituição financeira,abril,3,4,1,0,1,0,0
Tocantins,Roubo a instituição financeira,agosto,2,1,1,0,1,0,0
Tocantins,Roubo a instituição financeira,dezembro,6,0,2,1,0,1,0
Tocantins,Roubo a instituição financeira,fevereiro,2,1,2,0,1,0,0
Tocantins,Roubo a instituição financeira,janeiro,3,4,3,1,0,0,0
Tocantins,Roubo a instituição financeira,julho,0,2,1,0,0,0,0
Tocantins,Roubo a instituição financeira,junho,5,0,1,1,0,1,0
Tocantins,Roubo a instituição financeira,maio,1,5,4,1,0,0,0
Tocantins,Roubo a instituição financeira,março,0,2,3,0,0,0,1
Tocantins,Roubo a instituição financeira,novembro,1,3,1,2,0,1,0
Tocantins,Roubo a instituição financeira,outubro,2,2,2,0,0,1,1
Tocantins,Roubo a instituição financeira,setembro,1,3,2,1,0,0,0
Tocantins,Roubo de carga,abril,0,2,0,0,0,1,0
Tocantins,Roubo de carga,agosto,0,3,1,0,0,0,0
Tocantins,Roubo de carga,dezembro,1,1,2,0,0,0,0
Tocantins,Roubo de carga,fevereiro,0,1,0,0,0,0,0
Tocantins,Roubo de carga,janeiro,1,1,3,0,0,0,0
Tocantins,Roubo de carga,julho,1,5,0,0,1,0,0
Tocantins,Roubo de carga,junho,1,3,0,0,0,1,0
Tocantins,Roubo de carga,maio,0,3,0,0,0,0,0
Tocantins,Roubo de carga,março,0,1,0,0,0,0,0
Tocantins,Roubo de carga,novembro,2,2,0,0,0,0,0
Tocantins,Roubo de carga,outubro,0,0,2,0,0,0,0
Tocantins,Roubo de carga,setembro,1,1,0,0,0,0,0
Tocantins,Roubo de veículo,abril,50,90,54,95,62,56,30
Tocantins,Roubo de veículo,agosto,25,69,86,73,48,31,38
Tocantins,Roubo de veículo,dezembro,55,63,71,73,51,53,48
Tocantins,Roubo de veículo,fevereiro,20,65,35,73,63,47,60
Tocantins,Roubo de veículo,janeiro,43,80,76,93,68,39,55
Tocantins,Roubo de veículo,julho,53,90,43,83,41,46,31
Tocantins,Roubo de veículo,junho,54,87,46,81,45,39,28
Tocantins,Roubo de veículo,maio,62,76,62,85,45,40,29
Tocantins,Roubo de veículo,março,22,94,61,103,36,60,39
Tocantins,Roubo de veículo,novembro,50,65,97,127,82,68,27
Tocantins,Roubo de veículo,outubro,66,73,103,123,102,57,30
Tocantins,Roubo de veículo,setembro,64,78,81,82,58,37,36
Tocantins,Roubo seguido de morte (latrocínio),abril,0,0,3,1,0,0,1
Tocantins,Roubo seguido de morte (latrocínio),agosto,1,2,1,1,1,3,1
Tocantins,Roubo seguido de morte (latrocínio),dezembro,2,3,0,0,0,0,2
Tocantins,Roubo seguido de morte (latrocínio),fevereiro,0,2,1,0,2,2,0
Tocantins,Roubo seguido de morte (latrocínio),janeiro,1,1,0,0,2,0,1
Tocantins,Roubo seguido de morte (latrocínio),julho,1,2,0,1,4,0,0
Tocantins,Roubo seguido de morte (latrocínio),junho,1,0,1,1,2,1,1
Tocantins,Roubo seguido de morte (latrocínio),maio,0,1,1,1,4,2,2
Tocantins,Roubo seguido de morte (latrocínio),março,1,2,1,0,0,2,1
Tocantins,Roubo seguido de morte (latrocínio),novembro,0,1,1,5,0,2,0
Tocantins,Roubo seguido de morte (latrocínio),outubro,1,0,0,2,2,0,0
Tocantins,Roubo seguido de morte (latrocínio),setembro,0,0,2,4,1,5,0
Tocantins,Tentativa de homicídio,abril,22,34,16,28,51,39,34
Tocantins,Tentativa de homicídio,agosto,24,20,31,46,36,42,34
Tocantins,Tentativa de homicídio,dezembro,42,14,32,32,43,37,27
Tocantins,Tentativa de homicídio,fevereiro,25,36,29,26,30,43,37
Tocantins,Tentativa de homicídio,janeiro,29,31,20,37,46,29,32
Tocantins,Tentativa de homicídio,julho,32,25,28,34,38,27,31
Tocantins,Tentativa de homicídio,junho,32,22,31,33,56,36,22
Tocantins,Tentativa de homicídio,maio,35,51,30,29,47,29,33
Tocantins,Tentativa de homicídio,março,10,33,16,28,21,49,29
Tocantins,Tentativa de homicídio,novembro,35,26,40,41,44,42,19
Tocantins,Tentativa de homicídio,outubro,37,29,33,46,62,43,35
Tocantins,Tentativa de homicídio,setembro,33,20,29,37,44,26,26
